Date,Stock_symbol,Lsa_summary,sentiment
2022-09-20 00:00:00 UTC,AAPL,"Stocks recently featured in the blog include: Apple Inc. AAPL, Amazon.com, Inc. AMZN, AbbVie Inc. ABBV, Philip Morris International Inc. PM and BlackRock, Inc. BLK. Apple Inc. (AAPL): Free Stock Analysis Report This material is being provided for informational purposes only and nothing herein constitutes investment, legal, accounting or tax advice, or a recommendation to buy, sell or hold a security.",3.0
2022-09-19 00:00:00 UTC,AAPL,"HONG KONG (Reuters Breakingviews) - Seoul's foot-dragging on climate change is holding back Korea Inc. Last week the country's top conglomerate, Samsung Electronics, unveiled an underwhelming net-zero carbon emissions target. Cutting out Kepco is a good step, but companies still must pay the utility incidental and network costs; these can total as much as 45% of current electricity prices, according to environmental group Solutions for Our Climate. As part of the initiative, it will invest over 7 trillion won ($5 billion) by 2030 in technology that it hopes, for example, will filter out greenhouse gases and capture carbon dioxide generated during chip production.",2.0
2022-09-18 00:00:00 UTC,AAPL,"Meta's Facebook and Instagram are still leaders in the digital advertising market, but they've both been crippled by Apple's (NASDAQ: AAPL) privacy update for iOS -- which enabled its users to opt-out of data-tracking features -- over the past year. But as Meta's ad sales dried up, it continued to expand the Reality Labs division, which houses its VR headsets, AR smart glasses, and Horizon Worlds metaverse platform. Meta has reportedly postponed and canceled some of its Reality Labs projects to rein in its spending, but the creation of a VR-powered social platform remains one of CEO Mark Zuckerberg's top priorities.",3.0
2022-09-17 00:00:00 UTC,AAPL,"Watsco The heating, ventilation, air-conditioning, and refrigeration (HVACR) parts distributor's incredible success story over the last couple of decades comes down to its ""buy and build"" strategy. That gives Wall Street the confidence to forecast a big pick up in profit margin in the coming years, and Corteva has plenty of long-term earnings potential. However, faced with significant supply chain issues and component shortages going into the year, management made the conscious decision to invest (at the expense of profit margins) to deliver products to customers.",3.0
2022-09-16 00:00:00 UTC,AAPL,"September has been a forgettable month for the stock market, but it turned out to be the opposite for Apple stock (NASDAQ:AAPL). Hence, we are bullish on AAPL stock. With the current pull-back in prices, it's probably the right move to invest in AAPL stock.",4.0
2022-09-15 00:00:00 UTC,AAPL,"It's likely your guess wasn't Apple (NASDAQ: AAPL), as it's an enduringly popular stock anchoring a tech brand beloved by millions. In a research note, S3 Partners said that, ""The change in the top spot in the short interest rankings was primarily based on short sellers cutting their TSLA exposure and not a huge jump in AAPL short selling."" So what The entity behind this revelation is short-interest researcher S3 Partners, which found that Apple recently unseated electric-vehicle (EV) maker Tesla (NASDAQ: TSLA) for the No.",2.0
2022-09-14 00:00:00 UTC,AAPL,"What happened Shares of Apple (NASDAQ: AAPL) climbed higher Wednesday, adding as much as 2.1%. So what Apple investors have been flooded with reports of strong iPhone 14 presales, which have historically been a good indicator of continuing consumer demand for the device. Earlier this week, numerous analysts read the digital tea leaves and concluded that strong pre-order data suggests resilient demand for the iPhone, even in the face of macroeconomic headwinds.",5.0
2022-09-13 00:00:00 UTC,AAPL,"Mega-cap technology stocks including Apple Inc AAPL.O and Microsoft Corp MSFT.O fell about 2% each, while Tesla Inc TSLA.O, Alphabet Inc GOOGL.O, Amazon.com Inc AMZN.O and Meta Platforms Inc META.O dropped between 2.5% and 3.2% as Treasury yields moved higher. By Devik Jain Sept 13 (Reuters) - U.S. stock index futures fell sharply on Tuesday after data showed a faster-than-expected rise in August consumer prices, cementing bets of a third straight 75-basis-point rate hike from the Federal Reserve next week. The dollar =USD, which has risen sharply this year in part due to expectations of aggressive rate hikes by the Fed, erased losses to turn positive.",2.0
2022-09-12 00:00:00 UTC,AAPL,"O/R Rate-sensitive technology and growth stocks such as Microsoft Corp MSFT.O, Amazon.com AMZN.O, Tesla Inc TSLA.O and Apple Inc AAPL.O added between 0.7% and 3%, providing the biggest boost to S&P 500 .SPX and the Nasdaq .IXIC. The three major indexes have gained for four consecutive sessions as investors took advantage of a sharp drop in stock prices since mid-August that was triggered by concerns over soaring inflation and the impact of tighter monetary policy to curb it. Policymakers last week downplayed the importance of any single data point, and emphasized their determination to keep raising rates until there is a sustained drop in inflation, which has been running at 40-year highs.",4.0
2022-09-11 00:00:00 UTC,AAPL,"Apple (NASDAQ:AAPL) unveiled its latest iPhone 14 devices, along with new versions of the Apple Watch and Airpods earphones at a special event held on Wednesday. See our analysis on Apple Valuation: Is AAPL Stock Expensive Or Cheap? Total [2] AAPL Return -1% -12% 439% S&P 500 Return 1% -16% 78% Trefis Multi-Strategy Portfolio 0% -15% 235% [1] Month-to-date and year-to-date as of 9/8/2022 [2] Cumulative total returns since the end of 2016 Invest with Trefis Market Beating Portfolios See all Trefis Price Estimates The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",3.0
2022-09-10 00:00:00 UTC,AAPL,"According to TipRanks’ data-driven Smart Score, only Microsoft (NASDAQ:MSFT) and Apple (NASDAQ:AAPL) in the MATANA list have a higher potential to outperform the market. With Ray Wang, Principal Analyst and the Founder of Constellation Research, upgrading FAANG to MATANA, the obvious question is which tech stocks basket is a better play? Specifically, Meta Platforms and Netflix are struggling to stay relevant to their consumers amid their changing preferences in the post-pandemic world and heightened competition.",4.0
2022-09-09 00:00:00 UTC,AAPL,"A handful of names have held up pretty well, like Apple (NASDAQ:AAPL) and Microsoft (NASDAQ:MSFT). The company reported strong results in August and while guidance was a little short of expectations, it was close to in-line and quite good. Palo Alto Networks (PANW) Source: Sundry Photography / Shutterstock.com For whatever reason, investors tend to overlook cybersecurity stocks during times of trouble.",4.0
2022-09-08 00:00:00 UTC,AAPL,"SINGAPORE, Sept 8 (Reuters) - Apple Inc AAPL.O on Wednesday kept prices for its latest iPhone stable in the United States, but raised prices in some Asian countries where currencies have dropped against the dollar in the past year. Analysts have said Apple should brace for a weakening of demand in China, where the economy has been hurt by a series of COVID-19 lockdowns that have squeezed consumer spending. ($1 = 144.0500 yen) ($1 = 6.9560 Chinese yuan renminbi) Shelling out more for an iPhonehttps://tmsnrt.rs/3cRukfT (Reporting by Reuters bureaux; writing by Sayantani Ghosh; editing by Jason Neely) ((sayantani.ghosh@thomsonreuters.com;)) The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",2.0
2022-09-07 00:00:00 UTC,AAPL,"Apple AAPL stock was marginally higher ahead of its highly anticipated ""Far Out"" iPhone 14 launch event. It’s likely that AAPL will discontinue the “mini” model with had a 4.7-inch screen, and will now offer the cellular devices at two sizes – in 6.1-inch and 6.7-inch versions. AAPL is currently a Zacks Rank #3 (Hold).",3.0
2022-09-06 00:00:00 UTC,AAPL,"Apple Inc AAPL.O, which will launch new iPhones next Wednesday, also lost ground. By Carolina Mandl NEW YORK, Sept 6 (Reuters) - Wall Street's main indexes closed lower on Tuesday, the first session after the U.S. Labor Day holiday and summer vacations, as traders assessed fresh economic data in volatile trading. Concerns over the supply of energy to Europe and how COVID-19 lockdowns will impact China's economy also drove markets down on Tuesday, said Shawn Cruz, head trading strategist at TD Ameritrade.",2.0
2022-09-05 00:00:00 UTC,AAPL,"Even as the bear market lingers, investors might be surprised to learn that Apple (NASDAQ: AAPL) still holds the title of most valuable publicly traded company, with its market cap recently clocking in at $2.55 trillion. Perhaps even more impressive is the fact that even in the midst of the ongoing meltdown in technology stocks, the iPhone maker has outperformed the broader indexes and many of its peers. Buffett ended the second quarter with nearly 895 million shares of Apple stock, worth roughly $122 billion as of June, 30, accounting for about 41% of Berkshire's portfolio.",4.0
2022-09-04 00:00:00 UTC,AAPL,"Apple (NASDAQ: AAPL) and Microsoft (NASDAQ: MSFT) are already the two largest listed companies in the U.S., boasting market valuations of $2.5 trillion and $1.9 trillion, respectively, but they might also be among the best performers in the future. It turned its iPhone smartphone device from a luxury good to a must-have for many consumers, and it has complemented it with a range of top-selling accessories like the Apple Watch and AirPods wireless headphones -- both of which generate billions of dollars in sales every year. While services only accounted for 23.6% of the company's total $82.9 billion in revenue during the recent third quarter of fiscal 2022 (ended June 25), the upside is that they hold a much higher gross profit margin of 71%, compared to 52% for its hardware business.",5.0
2022-09-03 00:00:00 UTC,AAPL,"Today's blue chip stocks weren't smooth rides Investors hold up companies like Amazon (NASDAQ: AMZN), Apple (NASDAQ: AAPL), and Tesla (NASDAQ: TSLA) as no-brainer winners that investors can buy with confidence. AAPL data by YCharts. In fact, famous investor Peter Lynch once declared that the stomach, not the brain, is the most important organ for investing in the stock market.",3.0
2022-09-02 00:00:00 UTC,AAPL,"Shares of Amazon.com AMZN.O, Microsoft Corp MSFT.O and Apple Inc AAPL.O, which suffered the brunt of the recent selloff, rose between 0.9% and 2%. By Devik Jain and Sruthi Shankar Sept 2 (Reuters) - U.S. stock indexes jumped on Friday on expectations that cooling wage growth in August could help ease some price pressures and encourage the Federal Reserve to be less aggressive in its rate hike cycle. Wage growth data is seen as important to the Fed's deliberations on increasing interest rates as the central bank looks to bring inflation, running at four-decades high, back to its 2% target.",4.0
2022-09-01 00:00:00 UTC,AAPL,"Netflix could have rested on its laurels but chose to abandon the DVD rentals space altogether when broadband internet connections became fast and common enough to support an all-digital video-streaming business instead. But Netflix is running far ahead of the competition, paving the way to tremendous business growth as the streaming industry takes the baton from cable, broadcast, satellite, and movie theater publishers. Many investors have failed to notice this crucial strategy update, and this misunderstanding led to a massive share price drop when the seemingly all-important subscriber growth slowed down in 2022.",3.0
2022-08-31 00:00:00 UTC,AAPL,"Heavyweight technology and growth stocks such as Apple Inc AAPL.O, Alphabet Inc GOOGL.O and Nvidia Corp NVDA.O which took a beating in last few days due to a surge in Treasury yields, rose between 0.6% and 0.8% in premarket trading. ""We continue to believe that the U.S. economy is relatively strong compared to Europe but the Fed will not believe that inflation is coming down until we see a couple of months of drop in prices,"" said Jay Hatfield, chief executive officer at Infrastructure Capital Management in New York. The three main indexes are set for sharp monthly declines, with the tech-heavy Nasdaq .IXIC down more than 4% after Fed Chair Jerome Powell's blunt and hawkish remarks on Friday about keeping monetary policy tight ""for some time"" quashed hopes of more modest rate hikes.",2.0
2022-08-30 00:00:00 UTC,AAPL,"Rate-sensitive megacap growth and technology stocks such as Microsoft Corp MSFT.O, and Apple Inc AAPL.O, were among the biggest drags on the benchmark index. By Chuck Mikolajczak Aug 30 (Reuters) - U.S. stocks closed lower for a third straight session on Tuesday as a rise in job openings fueled fears the U.S. Federal Reserve has another reason to maintain its aggressive path of interest rate hikes to combat inflation. The benchmark S&P 500 index .SPX has tumbled more than 5% since Fed Chair Jerome Powell on Friday reaffirmed the central bank's determination to raise interest rates even in the face of a slowing economy.",1.0
2022-08-29 00:00:00 UTC,AAPL,"Looking at individual holdings, Apple Inc. (AAPL) accounts for about 24.36% of total assets, followed by Microsoft Corporation (MSFT) and Nvidia Corporation (NVDA). Apple Inc. (AAPL): Free Stock Analysis Report Passively managed ETFs are becoming increasingly popular with institutional as well as retail investors due to their low cost, transparency, flexibility and tax efficiency.",3.0
2022-08-28 00:00:00 UTC,AAPL,"FAANG is the acronym given to Meta (formerly Facebook) (NASDAQ: META), Apple (NASDAQ: AAPL), Amazon (NASDAQ: AMZN), Netflix (NASDAQ: NFLX), and Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL), the parent of Google. But I do know the MLS is the fastest-growing soccer league in the world and that if Apple wants to compete, it's going to require partnerships like this, not just relying on original content being enough to bring consumers over. Find out why Apple is one of the 10 best stocks to buy now Our award-winning analyst team has spent more than a decade beating the market.",3.0
2022-08-27 00:00:00 UTC,AAPL,"Last quarter, with the travel industry rebounding globally (excluding China, which the company decided to exit), Airbnb had 103.7 million nights and experiences booked on its platform. If Netflix can execute with advertising, crack down on password-sharing, and help its subscriber count resume its upward trajectory, I think the company can capture a lot of this spending and become one of the next trillion-dollar technology giants. *Stock Advisor returns as of August 17, 2022 John Mackey, CEO of Whole Foods Market, an Amazon subsidiary, is a member of The Motley Fool’s board of directors.",3.0
2022-08-26 00:00:00 UTC,AAPL,"Adds Justice Department declining to comment, details from Politico, background WASHINGTON, Aug 26 (Reuters) - The U.S. Justice Department is in the early stages of drafting a potential antitrust complaint against Apple Inc AAPL.O, Politico reported on Friday, citing a person with direct knowledge of the matter. Reuters reported previously that the Justice Department opened an antitrust probe into Apple in 2019. (Reporting by Eva Mathews in Bengaluru and David Shepardson in Washington; Editing by Arun Koyyur and Jonathan Oatis) ((Eva.Mathews@thomsonreuters.com;)) The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",2.0
2022-08-25 00:00:00 UTC,AAPL,"Aug 25 (Reuters) - Twitter Inc TWTR.N is adding podcasts to a test version of its audio chat room Spaces, entering a space dominated by Spotify Technology SPOT.N and Apple Inc AAPL.O. The social media firm said on Thursday the feature would be available to a random group of users who can listen to full shows through curated playlists based on their interests, initially only in English. Podcasts boomed in the past two years when people stuck indoors because of COVID-19 curbs turned to them for content ranging from breaking news to true-crime documentaries.",4.0
2022-08-24 00:00:00 UTC,AAPL,"This deal has given Peacock's premium subscribers access to WWE's extensive back catalog of classic wrestling matches and the ability to view live events such as Royal Rumble, WrestleMania, and SummerSlam. However, with cord-cutting on the rise and some experts anticipating a drop in live TV ad spending over the coming years, this could be an opportune time for WWE to move its flagship weekly shows to Peacock. Considering WWE earned more than $2.3 billion the last time it sold the TV broadcast rights for Raw and SmackDown, it's reasonable to wonder whether NBCUniversal has the appetite to spend heavily to make both shows exclusive to Peacock.",3.0
2022-08-23 00:00:00 UTC,AAPL,"Taking into account individual holdings, Apple Inc (AAPL) accounts for about 5.96% of the fund's total assets, followed by Microsoft Corp (MSFT) and Amazon Com Inc (AMZN). Apple Inc. (AAPL): Free Stock Analysis Report Launched on 04/28/2015, the iShares U.S. Equity Factor ETF (LRGF) is a smart beta exchange traded fund offering broad exposure to the Style Box - All Cap Value category of the market.",3.0
2022-08-22 00:00:00 UTC,AAPL,"But it’s also tired old language that obfuscates how such financial pain is a consequence of long allowing water risk to play second fiddle to greenhouse-gas emissions in battling climate change. Despite its somewhat airy name, the VWFI will target 72 food, beverage, technology and apparel companies from Microsoft to McDonalds to properly assess their exposure to the resource, as well as better manage and protect it. The group is initially targeting 72 companies in the food, beverage, apparel and technology sectors, including Coca Cola, Anheuser-Busch InBev, Adidas, Lululemon Athletica, Apple, Alphabet, Kraft Heinz and Unilever.",3.0
2022-08-21 00:00:00 UTC,AAPL,"YouTube's attempt to take a piece of the streaming pie is not likely to put Alphabet in direct competition with Netflix and Disney, but it does have the potential to boost smaller platforms enough to steal subscribers from the giants. Smaller players such as Comcast's Peacock, Paramount+, and AMC Networks' slew of streaming offerings would benefit greatly from joining a service that attracts more than 122 million daily users. Alphabet's new streaming marketplace has the potential to boost revenue and restore the growth YouTube enjoyed in 2021, meaning investors might have the opportunity to buy the stock at a bargain before the new service launches.",4.0
2022-08-20 00:00:00 UTC,AAPL,"When he was just ruining that company because he wanted to apply GE earnings metrics or whatever and since his ouster, it's just done so much better and also too, I hold them as semi-Amazon proof because you're probably not buying a couple of thousand square feet of drywall from Amazon Prime and having it delivered, I imagine you're still going through the Home Depots. One interesting story that recently came out that was very impressive to me was, on July 26th of 2022, it's competitor, F45 Holdings, came out with some rough news announcing a departure of CEO, reduction in global workforce, sharp cut in its full-year guidance for revenue and earnings and removal of financing facility for its franchisees, stock pulling over 60 percent in a day and usually this would be a not such a great read through for the boutique fitness industry. The next day in the morning, Xponential announced, ""We expects to deliver strong results for the second quarter of 2022, has continued to reinforce his position as a leading provider boutique fitness globally, additionally, 'is on track to meet or exceed guidance metrics for the year.'""",2.0
2022-08-19 00:00:00 UTC,AAPL,"Amazon.com AMZN.O, Apple AAPL.O and Microsoft MSFT.O put the most pressure on the S&P 500. Richmond Federal Reserve President Thomas Barkin said on Friday that U.S. central bank officials have ""a lot of time still"" before they need to decide how large an interest rate increase to approve at their Sept. 20-21 policy meeting. ""The rise in rates around the globe and tough talk from central bankers are being used as an excuse to push stocks lower in very light volume on an August Friday session,"" said Peter Cardillo, chief market economist at Spartan Capital Securities in New York.",2.0
2022-08-18 00:00:00 UTC,AAPL,"$10,000 invested in Apple (NASDAQ: AAPL) in early 2013 delivered 10-bagger results at recent highs. Recent partnerships with Walmart and Paramount could deliver the catalysts that, when coupled with strong earnings growth and guidance, may bring Roku share prices back in line with its previous successes. The future of home and mobile entertainment Smart investors know that profits can be made in bear markets, and bear-market investments can generate wealth when the bulls take control.",4.0
2022-08-17 00:00:00 UTC,AAPL,"Shopify collaborated with companies like Apple’s AAPL iPhone tap-to-pay feature and the major social media platforms like Twitter TWTR and Meta Platforms’ META Facebook and Instagram. Apple Inc. (AAPL): Free Stock Analysis Report For merchants and different brands, the creator economic group presents a new way to find probable consumers, particularly at a time when acquiring customers became increasingly difficult and expensive.",3.0
2022-08-16 00:00:00 UTC,AAPL,"The Apple of Buffett's eye Other than Berkshire Hathaway itself, there's one stock that Buffett prizes above all others -- Apple (NASDAQ: AAPL). The strength of Apple's underlying business is also the top reason why it's a great pick for investors who don't head up huge conglomerates. CFO Luca Maestri told analysts in the company's recent conference call that revenue growth is expected to accelerate in the September quarter.",4.0
2022-08-15 00:00:00 UTC,AAPL,"It not only beat Wall Street predictions on its top and bottom lines but also catapulted the entertainment giant into the lead over rival Netflix (NASDAQ: NFLX) by adding 14.4 million new subscribers to its Disney+ streaming service. It could be part of an overall fatigue setting in among viewers who now have a choice between not only Disney and Netflix but also Amazon Prime Video, Apple TV+, Hulu, Tubi, Freevee, HBOMax, Paramount+, Peacock, and more. Its latest Entertainment on Demand Barometer report shows 4.5 million consumers canceled their streaming subscriptions in the second quarter, reducing industry household penetration to 85%.",3.0
2022-08-14 00:00:00 UTC,AAPL,"The stock market rebound continued on Wednesday after Wall Street acted favorably due to the Bureau of Labor Statistics' July Consumer Price Index reading. The first is that it has been making headlines for the wrong reasons, namely through its legal battle with military veterans over faulty combat earplugs that could cost the company over $1 billion. In fact, it has more than 6,000 power-generating facilities that represent an installed capacity of 23 gigawatts (GW), making it one of the largest operators of renewable energy assets in the world.",3.0
2022-08-13 00:00:00 UTC,AAPL,"Look at industry powerhouse Netflix for example -- its stock price has collapsed 59% year-to-date in the wake of a slowdown in growth and macroeconomic headwinds like high inflation and the Fed's interest rate hikes. For the full fiscal year, Wall Street analysts project Roku's total revenue to grow 12.8% year-over-year to $3.1 billion, and its earnings to finish in the red with a $3.11 per share loss. It's clear that Roku has confronted some growing pains lately, but a couple of subpar quarters shouldn't derail you from investing in a company over the long run.",2.0
2022-08-12 00:00:00 UTC,AAPL,"Technology stocks such as Apple Inc AAPL.O and Alphabet Inc GOOGL.O rose more than 1% each as investors snapped up growth shares and Treasury yields dipped after a volatile week. By Herbert Lash and Bansari Mayur Kamdar NEW YORK, Aug 12 (Reuters) - Wall Street rallied on Friday, setting the S&P 500 and the Nasdaq up for a fourth straight week of gains, as signs that inflation may have peaked in July increased investor confidence that a bull market is under way. The S&P 500 crossed a closely watched technical level of 4,231 points, indicating the benchmark index has recouped half its losses since tumbling from its all-time peak in January.",4.0
2022-08-11 00:00:00 UTC,AAPL,"High-growth stocks such as Apple Inc AAPL.O and Amazon.com Inc AMZN.O, whose valuations are vulnerable to rising bond yields, advanced as U.S. Treasury yields continued to pull back. By Bansari Mayur Kamdar and Aniruddha Ghosh Aug 11 (Reuters) - The S&P 500 was trading at its highest level in more than three months on Thursday, extending a rally from the previous session as fresh evidence of cooling inflation further cemented hopes of a smaller rise in interest rates. Meanwhile, the number of Americans filing new claims for unemployment benefits rose for the second straight week, indicating further softening in the labor market despite tight conditions.",3.0
2022-08-10 00:00:00 UTC,AAPL,"Apple Inc AAPL.O, Alphabet Inc GOOGL.O and Amazon.com Inc AMZN.O rose more than 2% each. By Bansari Mayur Kamdar and Sruthi Shankar Aug 10 (Reuters) - Wall Street's main indexes rose more than 1% on Wednesday after data showing a slower-than-expected rise in inflation in July prompted traders to cut their bets on a third straight 75-basis-point interest rate hike in September. After a rough start to the year, the benchmark S&P 500 is up nearly 15% from its mid-June low, largely on expectations the Fed will be less hawkish than anticipated in its efforts to provide a soft landing for the economy.",4.0
2022-08-09 00:00:00 UTC,AAPL,"Third, back on the fourth-quarterearnings callin February, CEO Robert Willett disclosed Cognex had ""been prioritizing delivery during this time of global chip shortages that added incremental costs in 2021, due to the significant premiums we've paid to procure components through brokers, and for expedited freight."" What's gone wrong this year for Cognex Unfortunately, the best-laid schemes of mice and men often go awry, and Cognex has been hit across the board this year: A fire at its primary contractor site in Indonesia destroyed a ""large amount"" of component inventory and ""was particularly disappointing given all our hard work to put us in a strong supply position prior to the fire,"" according to Willett in the earnings release. As a result, the risk around its earnings is rising, but Cognex's dip could provide a useful entry point for long-term investors who can tolerate the potential for negative newsflow.",2.0
2022-08-08 00:00:00 UTC,AAPL,"High-growth stocks such as Apple Inc AAPL.O and Amazon.com Inc AMZN.O, whose valuations are vulnerable to rising bond yields, gained as U.S. Treasury yields pulled back from sharp highs in the previous session. For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window U.S. Senate approves bill on climate change, drug costs Nvidia drops as slump in gaming demand hits Q2 revenue Tyson Foods down on quarterly profit miss Palantir drops on forecast cut Indexes up: Dow 0.78%, S&P 0.86%, Nasdaq 1.29% Updates price, data to open By Bansari Mayur Kamdar and Aniruddha Ghosh Aug 8 (Reuters) - The Nasdaq led U.S. stock indexes higher on Monday as a pullback in Treasury yields boosted megacap growth stocks after last week's blockbuster jobs data sparked a tech selloff on expectations of sharp rate hikes by the Federal Reserve. The S&P 500 has bounced back 13% from its mid-June lows, but investors fear that signs of persistent inflation this week could further bolster the Fed's case for aggressive monetary policy tightening.",3.0
2022-08-07 00:00:00 UTC,AAPL,"In an interview with CNBC, Buffett admitted he'd made the buy after Apple dipped -- presumably because it fell into ""sensible"" territory. Keep it simple Buffett likes investing in great companies with good leaders at low prices. 10 stocks we like better than Walmart When our award-winning analyst team has an investing tip, it can pay to listen.",4.0
2022-08-06 00:00:00 UTC,AAPL,"But I think what I'm focusing on is that if you look at Snap's five-year history as a public company, it's never had positive earnings, not once, not in a single year, it's never even had any meaningful cash flow, especially just for the stock-based compensation, which is out of this world egregious. [laughs] I just think if you're losing hundreds of millions dollars every quarter in earnings -- and by the way, keep in mind, Jason actually pointed this out before the show, it's not like they have $5 billion in cash. You look to the market leaders in this case, again, going back to companies like Meta, Google, you could probably throw Microsoft in there to an extent of this point, given the investments they're making in their advertising business.",2.0
2022-08-05 00:00:00 UTC,AAPL,"Apple's (AAPL) latest quarter was solid, showing evidence that it's managing well through supply issues. I am staying bullish on AAPL stock. Wall Street's Take on AAPL Turning to Wall Street, AAPL has a Moderate Buy consensus rating based on 22 Buys, six Holds, and one Sell assigned in the past three months.",5.0
2022-08-04 00:00:00 UTC,AAPL,"It offers a range of application, network, and zero-trust security services, which collectively accelerate and protect business-critical infrastructure while freeing customers from the burden of managing costly and complex hardware on-site. The company introduced several new services in 2021, including email security and cloud storage, and it recently announced D1, a managed database that will simplify application development on the Workers platform. To summarize, given its past execution, strong market position, and capacity for innovation, Cloudflare could certainly be part of FAANG 2.0, and investors should consider buying this growth stock today.",4.0
2022-08-03 00:00:00 UTC,AAPL,"Apple AAPL.O and Amazon AMZN.O rallied almost 4%, while Facebook-owner Meta Platforms META.O jumped 5.4%. By Noel Randewich Aug 3 (Reuters) - Wall Street ended sharply higher on Wednesday, with strong profit forecasts from PayPal and CVS Health Corp lifting sentiment and helping elevate the Nasdaq to its highest level since early May. ""We're going through Q2 earnings and, by and large, from the tech complex to consumer discretionary and industrials, we're seeing a lot of better-than-feared prints, and that's just good enough right now,"" said Sahak Manuelian, managing director of trading at Wedbush Securities in Los Angeles.",5.0
2022-08-02 00:00:00 UTC,AAPL,"Apple is cracking down on ad tracking, there's the sudden rise of TikTok, a macroeconomic downturn is causing a slowdown in ad spending, we have regulatory threats in Europe, Meta is reporting huge losses in the metaverse, the user base is maturing, and longtime Chief Operating Officer Sheryl Sandberg, who has been with the company for 14 years and built the advertising business into the behemoth it is today, is leaving the company. As Meta evolves to take on new competition, it also faces the classic innovator's dilemma, having to navigate the possibility of disrupting itself without hurting its highly profitable core business. In a best-case scenario, it neutralizes the TikTok threat and has a new product to feed its advertising machine, but even then the upside seems limited as Meta's user base appears to be reaching a ceiling -- it grew just 4% in the second quarter.",2.0
2022-08-01 00:00:00 UTC,AAPL,"Apple (NASDAQ:AAPL) published a better than expected set of Q3 FY’22 results, with Apple revenues coming in at $83 billion and earnings standing at $1.20 per share. See our analysis on Apple Valuation: Is AAPL Stock Expensive Or Cheap? Total [2] AAPL Return 15% -11% 443% S&P 500 Return 8% -15% 82% Trefis Multi-Strategy Portfolio 11% -14% 240% [1] Month-to-date and year-to-date as of 7/29/2022 [2] Cumulative total returns since the end of 2016 Invest with Trefis Market Beating Portfolios See all Trefis Price Estimates The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",5.0
2022-07-31 00:00:00 UTC,AAPL,"(See NVDA stock forecast on TipRanks) Apple (AAPL) Next up, we have iPhone maker Apple, which has made significant strides in AR in recent years. (See AAPL stock forecast on TipRanks) Microsoft (MSFT) Finally, we have software behemoth Microsoft, which could also make noise in the metaverse. Inflation continues to linger, and a recession could easily curb demand for discretionary goods like mixed-reality headsets and all hardware needed to get into the metaverse.",3.0
2022-07-30 00:00:00 UTC,AAPL,"Yet despite the sector's miserable performance, smart investors see this as an opportunity to pick up shares of beaten-down good tech growth stocks that haven't been as affordable as they are today. And after having lost over three-quarters of its value in the past year, the Pinterest stock is at a level that makes it attractive for investors with a long-term mindset and the patience to see it grow into an online e-commerce powerhouse. Amazon is further expanding AWS's capabilities for leading-edge technologies such as streaming video, online gaming, and augmented and virtual reality by creating ""local zones"" that bring the storage and database infrastructure closer to the customer.",4.0
2022-07-29 00:00:00 UTC,AAPL,"From drugmaker Pfizer to iPhone peddler Apple and crafty online marketplace Etsy, executives say the U.S. currency’s rise to levels not seen in nearly 20 years is cutting into their profit. For one, the Federal Reserve’s aggressive interest rate hikes, including Wednesday’s 75-basis-point increase, have made holding dollar investments more appealing. And Etsy, the online marketplace, told analysts on July 27 that currency moves would shave “several percentage points” from the value of goods sold on its platforms.",2.0
2022-07-28 00:00:00 UTC,AAPL,"BGMI was also unavailable on Apple Inc's AAPL.O App Store on Thursday evening in India. In a statement, the U.S. technology giant said the Indian government had ordered the Battlegrounds Mobile India (BGMI) game be blocked, forcing it to remove the app from its Play Store. Indian authorities cited security risks when banning PUBG but the move was widely seen as fallout from deteriorating India-China business ties.",2.0
2022-07-27 00:00:00 UTC,AAPL,"Meta Platforms Inc META.O added 5.5% ahead of its quarterly report after markets close, while shares of Apple Inc AAPL.O rose 1.7% and those of Amazon.com Inc AMZN.O gained 4.4% before their results on Thursday. By Shreyashi Sanyal and Aniruddha Ghosh July 27 (Reuters) - The tech-heavy Nasdaq surged nearly 3% on Wednesday, leading Wall Street's main indexes higher, as upbeat quarterly reports from Microsoft and Alphabet lifted sentiment ahead of a key U.S. interest rate decision later in the day. Investors widely expect the U.S. central bank to increase interest rates by another 75 basis points later on Wednesday, with focus likely to shift to how deeply signs of an economic slowdown have registered with its policymakers.",4.0
2022-07-26 00:00:00 UTC,AAPL,"The five biggest tech players — Apple AAPL, Amazon AMZN, Meta Platforms META, Alphabet GOOGL and Microsoft MSFT — set to report. Apple Inc. (AAPL): Free Stock Analysis Report Being the undisputed leaders in the digital ad space, Alphabet and Meta will likely see a decline in advertising spending as the aggressive Fed tightening cycle takes effect.",3.0
